1r4k1/2Q3b1/3B2pp/p7/8/4P3/KP1R1P2/5q2 b - - 2 34,f1b5 c7b8 b5b8 d6b8,1284
6RK/7P/8/6r1/8/4p3/8/7k b - - 1 78,g5e5 h8g7 e5g5 g7h6,2071
2r5/5k1p/4p1p1/1B1b2P1/1P3P2/p5RQ/P2R4/qK6 w - - 1 41,b1a1 c8c1,827
r4rk1/2pq1ppp/p1n5/1pPpP3/6b1/P4N2/BP3PPP/2RQ1RK1 b - - 0 19,c6e5 f3e5 g4d1 e5d7,1019
r4r1k/ppp1bppp/2p2N2/4Pb2/2P5/qPB3QP/P4PP1/R2R2K1 b - - 8 19,g7f6 e5f6 f5g6 f6e7,1013
q2Q3k/1p4p1/3R1N1p/6r1/8/7P/PP3PP1/6K1 b - - 8 44,a8d8 d6d8,423
2r1k2r/pp3p1p/4pQp1/1b1pPn2/3P1P2/B7/P4RPP/RNq3K1 w k - 8 20,a3c1 c8c1 f2f1 c1f1,484
r4rk1/ppb2p1p/2nqp1p1/6Bn/1PBP4/P4P2/3QNPRP/R6K b - - 5 20,c6e5 d4e5 d6d2 g5d2,1580
7r/7r/4p2P/1p1p2k1/p2P3R/2P1K3/PP6/7R b - - 0 44,h7h6 h4h6 h8h6 h1h6 g5h6 e3f4 h6g7 f4e5 g7f7 e5d6,1832
r2qkb1r/pp3ppp/2n1b3/3pP3/3P4/5N2/PP4PP/R1BQKB1R w KQkq - 1 12,f1b5 d8a5 e1f2 a5b5,1117
8/8/R4p2/3kpPP1/7P/8/p5K1/r7 b - - 1 46,f6g5 h4g5 a1c1 a6a2,2242
2kr3r/1ppb2pp/p1n2q2/8/B3Q3/b3PNB1/1PP2PPP/2KR3R w - - 0 15,c2c3 f6c3 e4c2 a3b2,1872
1kqr1r2/p3Q3/1p6/PR1Pp2p/2P5/3Pb3/6PP/1R5K b - - 0 27,d8d7 e7e5 b8a8 e5e3,1892
5bk1/3p2pp/p1n1p1P1/1q1pP3/3P4/PrB2N2/1P1Q1P2/2R3K1 b - - 0 31,h7h6 d2f4 b5b8 f4f7,1711
r4rn1/pp1Q4/5pkp/2p5/2B1bqP1/P1P5/1PP1K3/4R3 b - - 3 28,f8d8 d7f7 g6g5 f7h5,1819
k5r1/ppQ2p1p/2p3q1/1P1p4/4r3/4P1PP/P4P2/R1R3K1 b - - 2 26,c6b5 c7c8 g8c8 c1c8,615
2r1r1k1/pp3ppp/5b2/qP1pp3/n1P5/P2P2P1/2QN1P1P/1R2NRK1 b - - 0 20,a4c3 d2b3 a5a3 c2c3,1655
r4rk1/1ppq1ppn/p2p3p/4pN2/4PnQ1/P2P3P/RPP2PPN/5RK1 b - - 9 18,d7e6 g4g7,792
6k1/5p1p/8/1R2QqP1/2p1b2P/2P1B3/5P1K/r3n1N1 b - - 0 32,f5e5 b5e5 e1f3 g1f3,1249
1rR3k1/pQ1b2pp/1p3n2/q3N3/3P4/P7/1B3PPP/6K1 b - - 0 27,d7c8 b7f7 g8h8 f7f8 f6g8 e5f7,1649
r2q1rk1/pp3pnp/5b2/2p5/3pB3/P2P3P/1PPQ4/2K1R1R1 b - - 1 25,g8h8 d2h6 f6g5 g1g5 d8g5 h6g5,1476
r4k1r/2p2p2/pp1p1q1p/3P2pQ/2P1RbB1/5R2/P2B1PPP/6K1 w - - 5 30,d2f4 f6a1 f4c1 a1c1 e4e1 c1e1,601
5r2/4b1k1/p1pqp3/3p4/3P1rp1/2PQ2R1/PPN3P1/5RK1 w - - 2 30,f1f4 d6f4 g3g4 f4g4,1049
2k4r/2p2p2/2p5/p5q1/6b1/PP1P2b1/R1PN1Q2/1K2R3 w - - 6 28,f2e3 g3f4 e3a7 f4d2 a7a8 c8d7 a8h8 d2e1 h8d4 d7c8,2112
rn3rk1/pp6/3pbq1p/2p4P/2P3pP/2P1P3/P2NB3/R2QK2R w KQ - 0 19,e2g4 f6f2,1665
8/1R6/P7/6p1/1P1B1b2/5k2/5P1r/5K2 w - - 2 42,f1e1 h2h1,839
2kB3r/pp3ppp/2p5/q7/1b4b1/P2p1P2/3NQ1PP/R3KBNR b KQ - 0 15,d3e2 d8a5 e2f1r e1f1,1058
4Q3/3R3p/7k/2P5/1P6/3Q2p1/5qP1/7K w - - 3 40,e8a8 f2e1 d3f1 e1f1,1185
6rk/pp3prp/4bp2/3p3q/7N/P4R1P/2P3P1/R3Q2K b - - 4 25,g7g3 f3g3 g8g3 e1g3,1180
rn5r/p1p2kpp/2b1p3/3q4/1BpPn3/2P1PB2/2Q2PPP/R4RK1 b - - 7 16,h7h5 a1a5 d5d7 f3e4,1791
1r1qnk2/p2p2pp/b1pNp3/4P3/2P2Q2/8/PP2B1PP/6K1 b - - 1 19,f8g8 f4f7 g8h8 f7f8,950
r1r3k1/1q1n1ppp/p2bpnb1/8/P1pN3P/2N1P3/3PBPP1/B1RQK2R b K - 2 16,b7g2 e2f3 g2h1 f3h1,1215
r1b1k2r/ppp2p1p/2n1pp2/3q4/1b1P4/P1N1P3/1P3PPP/R2QKBNR b KQkq - 0 8,b4a5 b2b4 a5b4 a3b4,1486
5k2/5p1p/p3bBp1/4P3/2r4P/8/2R2PP1/6K1 w - - 1 42,c2a2 c4c1 g1h2 e6a2,853
8/6R1/1k1B4/1B3p2/1P2bP2/1K2n3/2r5/8 w - - 4 56,b5d7 e4d5 b3a4 c2a2,890
r5k1/1p3b2/p2b2pp/5K2/P2RP3/6P1/1P3P1P/2R5 w - - 0 35,f5f6 d6f8 d4d7 f8g7,2026
6k1/5p1p/4pnp1/ppq1N3/5P2/2P4P/PP4PK/3Q4 b - - 0 27,c5f2 d1d8 g8g7 d8f6 g7f6 e5g4 f6f5 g4f2,1544
r1bq1rk1/pp3ppp/5n2/3p2B1/2Q5/2N2N2/PP3PPP/R3K2R w KQ - 0 13,c3d5 d8d5 c4d5 f6d5,1891
8/5p2/2p1p1k1/1p4rp/1P1P1KP1/R1P4P/8/8 b - - 3 31,f7f5 a3a8 g6h6 a8h8,2218
3r1bk1/pp3ppp/2q5/3pP3/4nN2/1P3QP1/PB3P1P/4R1K1 w - - 1 23,f4d5 e4d2 d5e7 f8e7 f3c6 b7c6,1960
1k1r3r/ppqn4/2pb4/4pp1p/1N4bP/1QP1B1P1/PP3PB1/R3K2R b KQ - 1 18,f5f4 b4a6 b8c8 a6c7,1908
r1r5/1b1k1ppp/p3p3/1pQnn3/2p1P3/8/PP3PPP/2KR1B1R w - - 0 20,c5b6 e5d3 c1b1 d5b6,1682
3r2k1/2p1bpp1/4p2p/p1nbP3/1pBn1P2/2P1B2N/PP4PP/2KN2R1 w - - 1 21,c4d5 d4e2 c1c2 e2g1,1355
r5k1/4npp1/2ppbq1p/1p2p3/rPP1P3/3P4/BQ1N1PPP/R4RK1 w - - 7 19,c4b5 a4a2 a1a2 a8a2 b2a2 e6a2,1501
6k1/4pp1p/q2pb3/5PPB/3RP2P/1p6/rQ6/1KR5 w - - 1 33,f5e6 a2b2 b1b2 a6a2,1566
r4rk1/3p1ppp/p7/2p1PNb1/b1P5/BR4Q1/P2q1PPP/1R4K1 w - - 0 21,b3e3 d2c2 b1f1 c2f5,2195
r3k3/ppp2p1p/3p4/3N3Q/4P2b/3P4/PPP2qrP/R1BK3R w q - 5 16,c1e3 f2c2,1611
1k4r1/ppp2q2/2n5/7p/3PR3/2PB4/PP1Q2KP/RN6 w - - 1 24,g2h1 f7f3 d2g2 f3g2,1350
4r1k1/pp2Ppp1/3p4/3Pp3/4r2q/3Q2R1/PPP4N/5RK1 w - - 9 27,g3g4 e4g4 h2g4 h4g4,995
1r4k1/p7/2Bbp1r1/1Pp2p2/3q2Pp/1P1P1Q1P/P7/4RR1K b - - 5 28,f5g4 f3f7 g8h8 f7g6,1076
4rrk1/5pp1/p1q4p/1p1PR3/7P/P1P3BP/1P2Q2K/8 b - - 0 32,c6d5 e5e8 f8e8 e2e8,944
1r4k1/p1n1pp1p/3p2pQ/q1pP2P1/1rP1P2P/8/1P1RN3/2KN3R w - - 1 23,e2c3 a5a1 c1c2 b4b2 c2d3 b2d2 d3d2 b8b2 d1b2 a1b2 d2e3 b2c3,2326
4r1k1/p1q2pbp/5np1/3p4/Q2B4/1N5P/Pr3PP1/3R1RK1 b - - 3 25,b2c2 d4f6 e8e4 f6d4 c2c4 a4a7 g7d4 a7c7,2480
r3kr2/ppp2pQp/4bq2/6b1/2B5/2P5/P1P2PPP/1K1RR3 w q - 3 15,g7f6 g5f6 c4e6 f7e6,1084
r2qkb1r/pbp1n2p/1p2Q1p1/3n2P1/5P2/3P4/PPP3BP/RNB1K1NR w KQkq - 1 11,c2c4 d5f4 c1f4 b7g2,1398
r1b1k2r/pp2bp2/2nq3p/3N4/7p/4QN2/PPP1BPPP/2KR4 b kq - 2 15,c8e6 d5f6 e8f8 d1d6,1396
1k6/1P4R1/8/K3p3/4rb2/4n3/8/8 b - - 0 71,e3c4 a5a6 c4d6 g7g8 b8c7 b7b8q,1304
2q3k1/6p1/p4pN1/1p2p2p/8/P1P3P1/1P3PKP/4R3 b - - 1 39,c8f5 g6e7 g8f7 e7f5,820
r1bk1bnr/pp1pqpp1/2n4p/1NpQ4/2B1PB2/5N2/PP3PPP/R3K2R b KQ - 5 9,g8f6 f4c7 d8e8 b5d6 e7d6 d5f7,2106
3q2rk/p7/2pP3b/5Q2/4N2P/8/PPP3P1/4R2K w - - 1 26,d6d7 d8h4 h1g1 h4e1 g1h2 e1h4,1694
8/8/8/8/5R2/2p5/Pk4P1/3n2K1 w - - 1 49,a2a4 c3c2 f4b4 b2c3,1773
8/p1p2Qpk/7p/8/1qNn4/3P3P/PP3PP1/6K1 w - - 1 29,f7c7 b4e1 g1h2 d4e2,1892
2kr1bnr/pb1p1ppp/1p4q1/2p1P3/P1BQ4/2N5/1PPB1PPP/4RRK1 w - - 0 14,d4f4 g6g2,941
3r2k1/1pQ2pp1/p6p/8/1P2p3/P3P2P/1q3PP1/2R3K1 b - - 2 28,d8d2 c7c8 g8h7 c8f5 g7g6 f5f7,1108
4r1k1/5pp1/1p5p/p1n5/5Q2/2P5/PP3PPP/4N1K1 w - - 1 27,g1f1 e8e1 f1e1 c5d3 e1d2 d3f4,1215
5k2/pp5R/3P4/3q2p1/8/6B1/PP3P1K/8 b - - 0 35,f8g8 h7c7 g8f8 c7c8 f8f7 d6d7,2526
r2N1rk1/4Q1pp/pn3n2/1p6/5q2/1BN5/PP3PbP/R3R1K1 b - - 1 17,b6c4 e7f8 g8f8 d8e6 f8g8 e6f4,2382
R1b2rk1/6pp/4p1p1/3pP3/1Q6/1p3N2/2q2PPP/4R1K1 w - - 1 21,f3d4 c2f2 g1h1 f2f1 e1f1 f8f1,1106
r1b2rk1/2p2pp1/p1n4p/2b5/2P1B3/PP2P1qP/1B1N4/R2QK1NR w KQ - 0 16,e1e2 g3e3 e2f1 e3f2,1157
6k1/p4p1p/p2P2p1/6P1/3rrNbP/1P1R4/P2K4/5R2 w - - 3 30,f4g2 e4e2 d2c3 d4d3 c3d3 e2g2,1348
8/p4pp1/7p/2k1P2P/r1p2P2/2K1P3/P1R2P2/8 w - - 0 37,c2d2 a4a3 c3c2 a3a2 c2d1 a2d2 d1d2 c5d5,2884
r3rb1k/2p2ppn/p6p/1p1p1P2/3P2R1/4B2q/PPBQ1PRP/7K w - - 2 24,e3h6 h3h6 d2h6 e8e1 g2g1 e1g1 h1g1 g7h6,1966
7r/bB6/P7/5pk1/3r4/N1P2R2/5KP1/R7 w - - 0 41,f2g3 d4g4,762
r2qkb1r/ppp2ppp/3p1P2/8/2n1P1b1/3P1N2/PPP3PP/RNBQ1RK1 b kq - 0 8,d8f6 d3c4,1531
5r1k/ppp5/3p4/4P3/4Prnp/3P1PqP/PP1Q2P1/R4R1K w - - 0 29,f3g4 f4f1 a1f1 f8f1,997
1r3r1k/6pp/1P1p4/3Nb3/3pP2q/2p3P1/4Q2P/1R3RK1 b - - 0 25,h4h6 f1f8 b8f8 b6b7 f8b8 e2g4,2343
3r2k1/1b3p2/pp4p1/2p5/8/1PP3NP/2PrRKP1/4R3 w - - 4 31,g3e4 b7e4 e2d2 d8d2,1539
2rr1k2/ppp1qp2/2n1b1B1/4P3/8/P1P1n1B1/P1Q3PP/R3NRK1 w - - 1 19,c2c1 e3f1 c1h6 f8e8 h6h8 e7f8,2177
6k1/8/5p1p/p2rp1p1/8/P1n1PN1P/5PP1/R5K1 w - - 0 31,a1c1 c3e2 g1f1 e2c1,1091
6rk/8/4r2p/2ppNq2/Pb1p1P2/1P1P3P/4R2Q/5RK1 w - - 1 38,g1h1 e6e5 e2e5 f5d3,1523
8/2p1k3/3r4/2Nr1p1p/1PK1p1b1/4P1P1/2P2P2/2R3R1 w - - 3 33,g1f1 g4e2 c4c3 e2f1,1296
8/6k1/2p1r1p1/p2p2K1/3P4/P1P5/1P3R2/8 w - - 8 51,g5f4 e6f6 f4e3 f6f2 e3f2 a5a4,2245
8/p4p2/4Rk1p/2p5/2PpK1P1/1P5P/P7/8 b - - 0 36,f6e6 b3b4 c5b4 e4d4,2224
r4Qkr/pp3ppp/5nN1/3pb3/8/8/PP3PPP/4R1K1 b - - 6 27,a8f8 g6e7,941
4r1k1/p7/2p2p2/2p4p/5p2/P2P2Nq/1P5P/R1BQ3K w - - 0 26,g3e2 h3f3 h1g1 e8e2 d1e2 f3e2,1308
r1b1k2r/5pp1/2qP3p/3p4/p7/1B6/PP2Q1PP/5R1K b kq - 0 22,e8f8 e2e7 f8g8 e7f7 g8h7 b3d5,2154
rn1qr3/2p2pk1/p5p1/1p1pPp1B/3Pb2N/6P1/PPPQ3P/R4RK1 b - - 0 17,g6h5 h4f5 e4f5 f1f5,1349
3r1rk1/q3bppp/2p1p3/1p2B3/1n1P4/3B1P2/PPP2P1P/R5RK b - - 3 21,b4d3 g1g7 g8h8 g7g8 h8g8 a1g1 e7g5 g1g5,2184
4R3/8/kp2p3/3p4/P2P1p2/K1P5/8/5r2 w - - 0 46,e8e6 f4f3 e6f6 f3f2 a3b2 a6a5 f6f4 a5a4 f4f8 a4b5,1875
r1b1qbkr/pp2p1pp/1nnpP3/6N1/3P4/5Q2/PP3PPP/RNB1K2R b KQ - 4 11,h7h6 f3f7 e8f7 e6f7,1241
8/8/6Kp/p6P/P1Bp4/1Pk5/2n5/8 b - - 4 59,d4d3 c4d3 c3d3 g6h6,1449
r1bq1rk1/pp3pp1/n1p2b1p/3p4/3P4/2NQP3/PP3PPP/1BR1K1NR b K - 3 11,c8e6 d3h7,616
1k6/pp2b3/5p2/8/P2rP2p/1BqN1PpR/2P1Q1P1/7K w - - 2 37,h3h4 c3a1 d3e1 d4d1 h4h8 e7d8 h8d8 d1d8,2364
5r2/p3b3/2kp4/2p1p3/6p1/1P2qbP1/PKPR3P/1N3Q2 b - - 3 32,e7f6 f1a6 c6c7 a6d6 c7b7 d6f8,1507
r2qk2r/p2p1pp1/4p3/1pb1n3/6Q1/3B4/PPP2PP1/RNB2RK1 w kq - 0 14,g4g7 d8h4 g7h8 h4h8,1516
r1b4N/ppk4p/1n2p3/q2pPn2/3P2Q1/2Pp4/PP1K1PPP/R5NR w - - 3 16,d2d3 a5b5 d3c2 b6c4,1670
r4rk1/ppp2p2/3pnq2/2bBp1pQ/1P2P3/2PP3P/P4PP1/R4RK1 b - - 0 16,c7c6 d5e6 f7e6 b4c5,1654
5r2/5pkp/p4p1N/1p1b4/4B3/6P1/PP3q1b/2Q1R2K w - - 2 26,e4d5 h2g3 h6g4 f2e1 c1e1 g3e1,1557
rn1R1bk1/1p3ppp/p2N4/4PQ2/1q3P2/6P1/PP5P/2K4b b - - 5 22,h1d5 d8f8 g8f8 f5c8 f8e7 d6f5,1520
r4r2/p1q2p2/bp3kpQ/2p5/4R3/2P5/P1P2PPP/3R2K1 b - - 1 20,a8e8 e4f4 c7f4 h6f4,1599
rnbqk2r/ppp3pp/5b2/4p3/4B3/5N2/PPP2PPP/RN1QK2R w KQkq - 0 9,f3e5 d8d1 e1d1 f6e5,1376
3R4/8/6p1/5pkp/7r/4P1KP/8/8 b - - 3 41,f5f4 e3f4 h4f4 h3h4 f4h4 d8d5 g5f6 g3h4,2118
4k3/1b3ppp/4q3/1pB1P1Q1/1P2p3/6PP/2r5/5RK1 b - - 7 36,g7g6 f1d1 b7d5 d1d5,1906
7k/pQ4r1/1p1r4/2p1qPbp/2Pp4/PN1Bp2P/1P2R3/5R1K w - - 4 34,b7e4 e5e4 d3e4 d4d3 e4d3 d6d3,1524
8/p7/1p2kpp1/3p4/5PP1/4K3/PP2P3/8 b - - 2 38,g6g5 f4g5 f6g5 e3d4,1756
8/r4p1p/4p1p1/3pN1P1/2kP1P1P/4P3/1K6/8 b - - 12 38,c4b4 e5c6 b4b5 c6a7 b5b6 a7c8,992
r1b3k1/pp4pp/5q2/3pN3/2pP4/7P/PP3QP1/R3K3 b Q - 0 22,f6b6 f2f7 g8h8 f7e8,1014
4rk2/5p1p/R5pP/8/4n3/P7/8/KR6 w - - 0 51,b1b7 e4c5 a6b6 c5b7,1256
r6r/pp1R2pp/2pB1k2/8/2b5/5N1P/5PP1/3B2K1 b - - 0 21,a8d8 d6e7 f6e6 d7d8 h8d8 e7d8,1686
8/8/8/pK6/P3k3/8/8/8 b - - 9 44,e4e5 b5a5 e5d6 a5b6,1036
5r1k/pp4pp/2p3q1/8/1Q4n1/2P1P1P1/PP4BP/R5K1 b - - 2 22,g4e3 b4f8,407
r2r2k1/pp3ppp/8/B7/N3nP1P/1Q2p1PK/PP2q3/R2R4 w - - 4 27,d1e1 e2f3 b3e3 e4f2 e3f2 f3f2 a5d8 a8d8,2425
3r2k1/3B1pp1/p7/Pp3Q1p/5n2/q6P/8/2KRR3 w - - 4 38,c1d2 a3b2 d2e3 f4g2 e3f3 g2h4,2352
8/3q1k1p/6p1/pp1p4/6n1/1PQ1PP2/8/3R2K1 w - - 0 35,f3g4 d7g4 g1f2 g4d1,743
r1b2rk1/pp5p/7n/3N2Pq/3N2nP/6b1/PP2B3/2RQ1RK1 w - - 0 24,c1c8 a8c8 d5f6 f8f6,2135
r7/p2n1Q2/bppN2pk/4Ppqr/2PP4/3B1K2/P4P2/R4R2 b - - 4 27,a8f8 f7f8 d7f8 d6f7 h6g7 f7g5,1866
5rk1/p4ppp/4p3/3p4/3Nn3/N1r5/P4PPP/1Q3K2 w - - 0 22,f2f3 e4d2 f1e2 d2b1,825
2qr2k1/1pp2ppp/2n1p3/r3P3/1b2QP2/pPNRB1P1/P3P1KP/5R2 w - - 3 24,f1d1 b4c3 d3d8 c6d8,1492
3r4/b1p2r1k/p6p/1p2Bp2/1P1p1P2/P2B4/2P2P1P/6RK b - - 3 30,c7c6 d3f5 f7f5 g1g7 h7h8 g7d7 h8g8 d7d8,2003
r3rk2/4q3/6QP/p2p4/PbN5/1P3P1N/1BP5/2K4R w - - 1 30,h6h7 e7e1 h1e1 e8e1,1415
rnb2rk1/pppp1ppp/8/4P3/2B1n2q/1Q4P1/PB3P1P/R3K1NR b KQ - 0 11,e4g3 f2g3 h4e4 e1f2,2476
3rr1k1/4qpp1/1p4np/p1p1p3/2Q1N3/P3P1PP/1P4P1/2R2RK1 b - - 3 26,g8h7 f1f7 e7e6 e4f6 h7h8 f6e8,1884
rn6/pp1b4/2pp1k2/5p1B/2P1r2P/6P1/PP3P2/3R1RK1 b - - 4 25,f6e5 f2f3 e4c4 f1e1 c4e4 f3e4,2432
r4k1r/pbp1bppp/2Q5/4P3/1q6/2N2N2/PP3PPP/2KR3R w - - 1 16,c6c7 a8c8 c7d7 c8c3,1812
5q1k/6p1/2Q1R2p/p1p1p3/3r4/6P1/5PK1/8 b - - 2 38,f8f5 c6c8 h8h7 e6h6 h7h6 c8f5,1872
8/p5pk/1p3r1p/3B1bq1/2P5/5QP1/P4P1P/4R1K1 w - - 1 26,e1e5 g5c1 g1g2 f5h3 g2h3 f6f3,1192
3r2k1/2p5/6P1/1p3NP1/5P2/2b5/3p4/3B2K1 b - - 1 43,d8d5 f5e7 g8g7 e7d5,695
4rrk1/pp5R/2n3p1/5N2/3pQ3/q2B4/2PK1PP1/3R4 b - - 0 25,e8e4 h7g7 g8h8 d1h1 e4h4 h1h4,1941
r4rk1/5ppp/2Q5/p7/5n1P/4N3/PP2qPP1/3R2KR w - - 3 29,c6c3 e2d1 e3d1 f4e2 g1f1 e2c3,1659
2kr1b1r/ppp2ppp/2nq4/5b2/2B1n3/2P1QN1P/PP1N1PP1/R1B1K2R w KQ - 2 12,d2e4 d6d1,1308
r2r4/5k1p/p1Q5/4q3/1PP2n2/P7/5PPP/4R1K1 w - - 0 34,e1e5 d8d1 e5e1 d1e1,807
8/p7/5kp1/7p/3pqPPP/1P6/P2Q1K2/8 w - - 0 37,d2e2 e4e2 f2e2 h5g4,1958
1k1r4/pp1nq1b1/2p1bp2/6p1/4P1P1/2NNQ3/PPPR4/2K4B b - - 0 21,e6g4 e3g3 b8a8 g3g4,1258
8/7k/5r2/1PPP1b2/8/5N1P/5PP1/3qQ1K1 b - - 2 35,d1d5 e1e7,1016
1n3rk1/r3bppp/p2q1n2/1pp1N3/3pP3/P2P2NP/RPP2PP1/2BQ1RK1 w - - 1 15,c1f4 d6e6 b2b3 e7d6,2188
8/r3k1p1/4p3/ppQb2N1/2pP2pP/2P5/PP1q1rP1/1K2R2R b - - 8 29,e7f6 e1e6 d5e6 g5e4,2286
3Q1r2/1R3p2/3b1kpp/3B4/3p1P2/6P1/4P2P/6K1 b - - 0 30,f8d8 b7f7,555
r2q1bkr/1pp1n1pp/p1np4/6N1/3pP1Q1/2P5/PP3PPP/RNB2RK1 b - - 0 10,h7h6 g4e6,752
r3k2r/5pp1/p1q4p/3Qp3/8/4BP2/Pp3P1P/2KRR3 w kq - 0 21,c1b2 a8b8 b2a3 c6c3 d5b3 b8b3,1361
3Q4/1b3pk1/4r2p/2p1P3/1q1pP3/7P/1P4P1/5RK1 b - - 4 32,b4b6 d8d7 e6e7 d7e7,1882
r2q1rk1/1pp2p2/p1n1Bp1B/8/Pb1N4/1Q6/5PPP/R5K1 b - - 2 20,c6d4 b3g3 g8h7 g3g7,1414
2r1r1k1/p2q1pbp/1p4p1/2pP4/b1P5/4BP2/P2QN1PP/2R2RK1 w - - 1 19,e2g3 e8e3 d2e3 g7d4,1308
rnb1k1nr/1p3ppp/p3p3/3pP3/N7/4B3/P3BPPP/3RK2R b Kkq - 0 14,c8d7 a4b6 b8c6 b6a8,1358
8/5k1p/4pp2/3p4/2bP4/BR2KP2/2r3PP/8 w - - 10 40,b3b2 c2c3 e3f2 c3a3,1197
2r3k1/5pp1/p3p1p1/8/2rP2P1/q1P1RQ1P/P3RP2/6K1 b - - 2 27,c4c3 e2c2 a3c1 c2c1,2065
8/p3r2p/3k4/R4b2/8/P1P1K1P1/1P5P/8 w - - 3 36,e3d4 e7e4 d4d3 e4e5,1697
8/3r1kp1/2P1np2/6p1/p1KNP3/5P1P/3R2P1/8 b - - 0 42,d7d4 d2d4 e6d4 c6c7,2041
8/6pp/5p2/kbp5/3pPP2/P5PP/3KB3/8 b - - 1 30,b5e2 d2e2 a5a4 e4e5 a4b3 e5e6 b3c2 e6e7 d4d3 e2e3 d3d2 e7e8q,2387
r4rk1/pp2bppp/2p1pnb1/8/1P2PP1N/2P3Pn/P1QN2BP/R1B1R1qK w - - 9 19,e1g1 h3f2,783
r1b2rk1/p4p1p/1p1qp1p1/3p4/3Q1P2/6NP/PP4P1/2R2RK1 b - - 1 22,c8d7 g3e4 d6e7 e4f6 e7f6 d4f6,1498
r1bq1rk1/1p2bppp/p2p1n2/4p1B1/2B1P3/2N5/PPP2PPP/R2Q1RK1 w - - 4 11,c3d5 f6d5 c4d5 e7g5,1181
4r1k1/rb3p2/pq2P1pp/1p1n4/2pN4/2P4P/1PQ3P1/1B1RR1K1 b - - 2 27,e8e6 e1e6 f7e6 c2g6,937
rnb1kb1r/p2ppp1p/6p1/qP1N4/8/1pR5/PP2PPPP/3QKBNR b Kkq - 1 10,b3a2 b2b4 a5d8 d5c7 d8c7 c3c7,2097
r1b1k1nr/ppp1npQp/3p4/2bNp3/2B1P3/8/PPPP1qPP/R1BK2NR w kq - 1 8,g1h3 c8h3 h1f1 f2g2,2031
3r1rk1/2p1qppp/p3pb2/1p6/3P2N1/1B1Q1P1b/PPP4P/2KRR3 b - - 2 17,d8d4 g4f6 e7f6 d3d4 f6d4 d1d4,1246
r2qr1Qk/1p4p1/p1pb1n1N/8/3P3B/3B4/PP3PPP/R5K1 b - - 2 21,f6g8 h6f7,1123
r2q1k1r/p1p3p1/5n2/7p/2Qp1b2/1N3P2/P4P1P/1R2R2K b - - 3 20,a8b8 b3d4 b8b1 e1b1,2740
7k/5Qbp/2np1p2/2P1pPpB/1p1pP3/3q1RKP/1P1B2P1/7r b - - 1 33,d3d2 f7e8 g7f8 e8f8,1088
r5k1/p2b1rp1/2pP3p/4R3/8/3Q4/PB3qPP/4R2K w - - 0 29,e5e2 f2f1 e1f1 f7f1,974
5rk1/ppR5/6p1/2p1p3/2P1P3/3P1rK1/PP6/3R4 w - - 1 39,g3g4 f8f4 g4g5 f3g3 g5h6 f4h4,1320
8/8/1p1n4/2p1kp2/2P2Rp1/P3K1P1/1P2BP2/6r1 w - - 9 59,e3d2 d6e4 d2c2 g1g2,1948
3r2r1/p4q1k/2pp3p/4bbp1/5n2/1P2BP1P/P2Q1NPN/3R1RK1 w - - 0 27,h2g4 e5c3 e3f4 c3d2,2302
r2qkb1r/pp3ppp/4bn2/2p1Q3/3pPP2/3P4/PPP1N1PP/RNB2RK1 w kq - 1 12,f4f5 f8d6 e5d6 d8d6,1322
8/5R1p/3BP1p1/6P1/2p4r/2Pnk3/8/3K4 w - - 1 52,e6e7 h4h1 f7f1 h1f1 d1c2 f1c1,1173
r3k2r/1bqpnp2/1p3b1p/5B2/8/2P2N2/PP4PP/RN1QR1K1 w kq - 0 16,b1d2 c7c5 g1h1 c5f5,1330
1r3rnk/p3bNpp/b1p4N/q2p4/5P2/1P1pP3/PBP2RPP/R5K1 b - - 1 21,f8f7 h6f7,674
r2q1rk1/2pb1p2/pp1p1b1Q/3Pp1p1/2P1Pn1P/2N1B3/PP4PK/R2B1R2 w - - 5 26,g2g3 f6g7 h6g5 f7f6,1962
8/p7/1p6/3K4/8/P1P5/1P1k4/8 w - - 6 46,b2b4 d2c3 d5c6 c3b3 b4b5 b3a3,1121
8/8/6p1/1Pk4p/3pKP1P/8/8/8 b - - 0 51,c5b5 e4d4 b5c6 d4e5,984
4n1k1/2r2p1p/b2p2p1/3Pp3/1P2P3/1p3NNP/1P3PP1/2R4K w - - 1 37,g3e2 a6e2 c1c7 e8c7,1140
r2k4/1p1bRQ2/p1pp1p2/5P2/3q2PK/8/P6P/8 b - - 0 35,d4f2 h4h5 f2h2 h5g6 d8c7 e7d7,989
r1bq1rk1/pp3pbp/3p2p1/2pBnP2/4P3/5N2/PPP3PP/R1BQ1RK1 w - - 1 12,c1g5 e5f3 f1f3 d8g5,1158
8/pp5p/4kpp1/3N4/3K4/5PP1/PP5P/5b2 b - - 0 28,f1g2 d5f4 e6d6 f4g2,980
5r1k/p1q5/2p3Q1/1p1p4/5pp1/2P3P1/PP3P2/4R1K1 b - - 0 32,f4g3 g6h6 h8g8 e1e6 c7g7 e6g6 g3f2 g1f1,2106
N4rk1/pp4pp/n1pp4/4p1B1/6q1/3P1N2/PPP1B3/R2Q2K1 w - - 0 18,g1h1 g4h3 f3h2 f8f2 d1g1 f2e2,1455
8/P4RR1/4p3/7p/3Pkn1K/r6P/8/8 w - - 1 45,g7g8 a3h3 h4g5 h3g3 g5f6 g3g8,1175
